"MTU","AREA","Day ahead total load forecast (MW)","Actual total load (MW)"
"27/06/2021 22:00:00 - 27/06/2021 23:00:00","BZN|DK1","2121.00","2162.74"
"27/06/2021 23:00:00 - 28/06/2021 00:00:00","BZN|DK1","2042.00","2033.06"
"28/06/2021 00:00:00 - 28/06/2021 01:00:00","BZN|DK1","2000.00","1969.72"
"28/06/2021 01:00:00 - 28/06/2021 02:00:00","BZN|DK1","1940.00","1929.92"
"28/06/2021 02:00:00 - 28/06/2021 03:00:00","BZN|DK1","1928.00","1925.60"
"28/06/2021 03:00:00 - 28/06/2021 04:00:00","BZN|DK1","1944.00","1933.98"
"28/06/2021 04:00:00 - 28/06/2021 05:00:00","BZN|DK1","1924.00","1907.80"
"28/06/2021 05:00:00 - 28/06/2021 06:00:00","BZN|DK1","2024.00","2042.76"
"28/06/2021 06:00:00 - 28/06/2021 07:00:00","BZN|DK1","2365.00","2344.25"
"28/06/2021 07:00:00 - 28/06/2021 08:00:00","BZN|DK1","2713.00","2650.31"
"28/06/2021 08:00:00 - 28/06/2021 09:00:00","BZN|DK1","2845.00","2782.00"
"28/06/2021 09:00:00 - 28/06/2021 10:00:00","BZN|DK1","2878.00","2867.10"
"28/06/2021 10:00:00 - 28/06/2021 11:00:00","BZN|DK1","2998.00","3024.94"
"28/06/2021 11:00:00 - 28/06/2021 12:00:00","BZN|DK1","3063.00","3030.41"
"28/06/2021 12:00:00 - 28/06/2021 13:00:00","BZN|DK1","3003.00","2997.39"
"28/06/2021 13:00:00 - 28/06/2021 14:00:00","BZN|DK1","3008.00","3011.51"
"28/06/2021 14:00:00 - 28/06/2021 15:00:00","BZN|DK1","2943.00","2962.17"
"28/06/2021 15:00:00 - 28/06/2021 16:00:00","BZN|DK1","2856.00","2861.88"
"28/06/2021 16:00:00 - 28/06/2021 17:00:00","BZN|DK1","2802.00","2830.17"
"28/06/2021 17:00:00 - 28/06/2021 18:00:00","BZN|DK1","2907.00","2919.81"
"28/06/2021 18:00:00 - 28/06/2021 19:00:00","BZN|DK1","2809.00","2865.67"
"28/06/2021 19:00:00 - 28/06/2021 20:00:00","BZN|DK1","2712.00","2722.76"
"28/06/2021 20:00:00 - 28/06/2021 21:00:00","BZN|DK1","2573.00","2603.88"
"28/06/2021 21:00:00 - 28/06/2021 22:00:00","BZN|DK1","2459.00","2515.50"
"28/06/2021 22:00:00 - 28/06/2021 23:00:00","BZN|DK1","2334.00","2424.25"
"28/06/2021 23:00:00 - 29/06/2021 00:00:00","BZN|DK1","2158.00","2287.48"
"29/06/2021 00:00:00 - 29/06/2021 01:00:00","BZN|DK1","2131.00","2132.73"
"29/06/2021 01:00:00 - 29/06/2021 02:00:00","BZN|DK1","2023.00","2043.97"
"29/06/2021 02:00:00 - 29/06/2021 03:00:00","BZN|DK1","2003.00","2014.74"
"29/06/2021 03:00:00 - 29/06/2021 04:00:00","BZN|DK1","2008.00","2034.61"
"29/06/2021 04:00:00 - 29/06/2021 05:00:00","BZN|DK1","2028.00","2034.99"
"29/06/2021 05:00:00 - 29/06/2021 06:00:00","BZN|DK1","2131.00","2124.46"
"29/06/2021 06:00:00 - 29/06/2021 07:00:00","BZN|DK1","2380.00","2436.87"
"29/06/2021 07:00:00 - 29/06/2021 08:00:00","BZN|DK1","2630.00","2771.54"
"29/06/2021 08:00:00 - 29/06/2021 09:00:00","BZN|DK1","2913.00","2864.50"
"29/06/2021 09:00:00 - 29/06/2021 10:00:00","BZN|DK1","2920.00","2885.51"
"29/06/2021 10:00:00 - 29/06/2021 11:00:00","BZN|DK1","2936.00","2957.48"
"29/06/2021 11:00:00 - 29/06/2021 12:00:00","BZN|DK1","2929.00","2982.39"
"29/06/2021 12:00:00 - 29/06/2021 13:00:00","BZN|DK1","2952.00","2999.62"
"29/06/2021 13:00:00 - 29/06/2021 14:00:00","BZN|DK1","3027.00","3018.20"
"29/06/2021 14:00:00 - 29/06/2021 15:00:00","BZN|DK1","2957.00","2962.98"
"29/06/2021 15:00:00 - 29/06/2021 16:00:00","BZN|DK1","2873.00","2891.53"
"29/06/2021 16:00:00 - 29/06/2021 17:00:00","BZN|DK1","2832.00","2863.58"
"29/06/2021 17:00:00 - 29/06/2021 18:00:00","BZN|DK1","2860.00","2982.10"
"29/06/2021 18:00:00 - 29/06/2021 19:00:00","BZN|DK1","2824.00","2890.47"
"29/06/2021 19:00:00 - 29/06/2021 20:00:00","BZN|DK1","2770.00","2779.47"
"29/06/2021 20:00:00 - 29/06/2021 21:00:00","BZN|DK1","2670.00","2646.14"
"29/06/2021 21:00:00 - 29/06/2021 22:00:00","BZN|DK1","2573.00","2545.45"
"29/06/2021 22:00:00 - 29/06/2021 23:00:00","BZN|DK1","2502.00","2352.83"
"29/06/2021 23:00:00 - 30/06/2021 00:00:00","BZN|DK1","2396.00","2302.54"
"30/06/2021 00:00:00 - 30/06/2021 01:00:00","BZN|DK1","2189.00","2162.53"
"30/06/2021 01:00:00 - 30/06/2021 02:00:00","BZN|DK1","2083.00","2070.53"
"30/06/2021 02:00:00 - 30/06/2021 03:00:00","BZN|DK1","2018.00","2024.23"
"30/06/2021 03:00:00 - 30/06/2021 04:00:00","BZN|DK1","2001.00","1975.44"
"30/06/2021 04:00:00 - 30/06/2021 05:00:00","BZN|DK1","2000.00","2001.70"
"30/06/2021 05:00:00 - 30/06/2021 06:00:00","BZN|DK1","2118.00","2151.86"
"30/06/2021 06:00:00 - 30/06/2021 07:00:00","BZN|DK1","2399.00","2467.67"
"30/06/2021 07:00:00 - 30/06/2021 08:00:00","BZN|DK1","2727.00","2782.13"
"30/06/2021 08:00:00 - 30/06/2021 09:00:00","BZN|DK1","2944.00","2903.70"
"30/06/2021 09:00:00 - 30/06/2021 10:00:00","BZN|DK1","2979.00","2953.62"
"30/06/2021 10:00:00 - 30/06/2021 11:00:00","BZN|DK1","3035.00","3024.29"
"30/06/2021 11:00:00 - 30/06/2021 12:00:00","BZN|DK1","3047.00","3062.68"
"30/06/2021 12:00:00 - 30/06/2021 13:00:00","BZN|DK1","3011.00","3055.17"
"30/06/2021 13:00:00 - 30/06/2021 14:00:00","BZN|DK1","3045.00","3074.40"
"30/06/2021 14:00:00 - 30/06/2021 15:00:00","BZN|DK1","3013.00","3029.21"
"30/06/2021 15:00:00 - 30/06/2021 16:00:00","BZN|DK1","2926.00","2942.72"
"30/06/2021 16:00:00 - 30/06/2021 17:00:00","BZN|DK1","2882.00","2899.47"
"30/06/2021 17:00:00 - 30/06/2021 18:00:00","BZN|DK1","2972.00","3014.26"
"30/06/2021 18:00:00 - 30/06/2021 19:00:00","BZN|DK1","2893.00","2867.35"
"30/06/2021 19:00:00 - 30/06/2021 20:00:00","BZN|DK1","2753.00","2747.65"
"30/06/2021 20:00:00 - 30/06/2021 21:00:00","BZN|DK1","2616.00","2568.03"
"30/06/2021 21:00:00 - 30/06/2021 22:00:00","BZN|DK1","2507.00","2515.61"
"30/06/2021 22:00:00 - 30/06/2021 23:00:00","BZN|DK1","2451.00","2395.78"
"30/06/2021 23:00:00 - 01/07/2021 00:00:00","BZN|DK1","2363.00","2229.78"
"01/07/2021 00:00:00 - 01/07/2021 01:00:00","BZN|DK1","2125.00","2153.55"
"01/07/2021 01:00:00 - 01/07/2021 02:00:00","BZN|DK1","2054.00","2099.62"
"01/07/2021 02:00:00 - 01/07/2021 03:00:00","BZN|DK1","2047.00","2053.85"
"01/07/2021 03:00:00 - 01/07/2021 04:00:00","BZN|DK1","2050.00","2043.64"
"01/07/2021 04:00:00 - 01/07/2021 05:00:00","BZN|DK1","2047.00","2046.85"
"01/07/2021 05:00:00 - 01/07/2021 06:00:00","BZN|DK1","2138.00","2101.73"
"01/07/2021 06:00:00 - 01/07/2021 07:00:00","BZN|DK1","2316.00","2365.56"
"01/07/2021 07:00:00 - 01/07/2021 08:00:00","BZN|DK1","2638.00","2696.72"
"01/07/2021 08:00:00 - 01/07/2021 09:00:00","BZN|DK1","2861.00","2829.87"
"01/07/2021 09:00:00 - 01/07/2021 10:00:00","BZN|DK1","2909.00","2893.76"
"01/07/2021 10:00:00 - 01/07/2021 11:00:00","BZN|DK1","3001.00","3004.64"
"01/07/2021 11:00:00 - 01/07/2021 12:00:00","BZN|DK1","3022.00","3022.55"
"01/07/2021 12:00:00 - 01/07/2021 13:00:00","BZN|DK1","2960.00","2980.89"
"01/07/2021 13:00:00 - 01/07/2021 14:00:00","BZN|DK1","3018.00","3005.89"
"01/07/2021 14:00:00 - 01/07/2021 15:00:00","BZN|DK1","2936.00","2942.04"
"01/07/2021 15:00:00 - 01/07/2021 16:00:00","BZN|DK1","2865.00","2862.02"
"01/07/2021 16:00:00 - 01/07/2021 17:00:00","BZN|DK1","2774.00","2844.52"
"01/07/2021 17:00:00 - 01/07/2021 18:00:00","BZN|DK1","2935.00","2954.77"
"01/07/2021 18:00:00 - 01/07/2021 19:00:00","BZN|DK1","2864.00","2910.58"
"01/07/2021 19:00:00 - 01/07/2021 20:00:00","BZN|DK1","2780.00","2760.65"
"01/07/2021 20:00:00 - 01/07/2021 21:00:00","BZN|DK1","2650.00","2632.93"
"01/07/2021 21:00:00 - 01/07/2021 22:00:00","BZN|DK1","2578.00","2524.34"
"01/07/2021 22:00:00 - 01/07/2021 23:00:00","BZN|DK1","2555.00","2445.65"
"01/07/2021 23:00:00 - 02/07/2021 00:00:00","BZN|DK1","2470.00","2299.64"
"02/07/2021 00:00:00 - 02/07/2021 01:00:00","BZN|DK1","2204.00","2169.66"
"02/07/2021 01:00:00 - 02/07/2021 02:00:00","BZN|DK1","2089.00","2101.73"
"02/07/2021 02:00:00 - 02/07/2021 03:00:00","BZN|DK1","2019.00","2055.58"
"02/07/2021 03:00:00 - 02/07/2021 04:00:00","BZN|DK1","2016.00","2036.84"
"02/07/2021 04:00:00 - 02/07/2021 05:00:00","BZN|DK1","2044.00","2094.39"
"02/07/2021 05:00:00 - 02/07/2021 06:00:00","BZN|DK1","2204.00","2191.07"
"02/07/2021 06:00:00 - 02/07/2021 07:00:00","BZN|DK1","2428.00","2451.90"
"02/07/2021 07:00:00 - 02/07/2021 08:00:00","BZN|DK1","2743.00","2821.18"
"02/07/2021 08:00:00 - 02/07/2021 09:00:00","BZN|DK1","2973.00","2971.43"
"02/07/2021 09:00:00 - 02/07/2021 10:00:00","BZN|DK1","3049.00","3010.84"
"02/07/2021 10:00:00 - 02/07/2021 11:00:00","BZN|DK1","3076.00","3068.53"
"02/07/2021 11:00:00 - 02/07/2021 12:00:00","BZN|DK1","3039.00","3026.12"
"02/07/2021 12:00:00 - 02/07/2021 13:00:00","BZN|DK1","2917.00","2919.83"
"02/07/2021 13:00:00 - 02/07/2021 14:00:00","BZN|DK1","2918.00","2907.03"
"02/07/2021 14:00:00 - 02/07/2021 15:00:00","BZN|DK1","2792.00","2820.31"
"02/07/2021 15:00:00 - 02/07/2021 16:00:00","BZN|DK1","2732.00","2787.12"
"02/07/2021 16:00:00 - 02/07/2021 17:00:00","BZN|DK1","2743.00","2743.88"
"02/07/2021 17:00:00 - 02/07/2021 18:00:00","BZN|DK1","2797.00","2819.82"
"02/07/2021 18:00:00 - 02/07/2021 19:00:00","BZN|DK1","2724.00","2748.40"
"02/07/2021 19:00:00 - 02/07/2021 20:00:00","BZN|DK1","2602.00","2580.21"
"02/07/2021 20:00:00 - 02/07/2021 21:00:00","BZN|DK1","2483.00","2446.29"
"02/07/2021 21:00:00 - 02/07/2021 22:00:00","BZN|DK1","2403.00","2345.76"
"02/07/2021 22:00:00 - 02/07/2021 23:00:00","BZN|DK1","2372.00","2274.88"
"02/07/2021 23:00:00 - 03/07/2021 00:00:00","BZN|DK1","2278.00","2154.30"
"03/07/2021 00:00:00 - 03/07/2021 01:00:00","BZN|DK1","1999.00","2005.34"
"03/07/2021 01:00:00 - 03/07/2021 02:00:00","BZN|DK1","1839.00","1911.39"
"03/07/2021 02:00:00 - 03/07/2021 03:00:00","BZN|DK1","1743.00","1860.97"
"03/07/2021 03:00:00 - 03/07/2021 04:00:00","BZN|DK1","1753.00","1849.40"
"03/07/2021 04:00:00 - 03/07/2021 05:00:00","BZN|DK1","1830.00","1850.05"
"03/07/2021 05:00:00 - 03/07/2021 06:00:00","BZN|DK1","1866.00","1894.19"
"03/07/2021 06:00:00 - 03/07/2021 07:00:00","BZN|DK1","1977.00","1980.66"
"03/07/2021 07:00:00 - 03/07/2021 08:00:00","BZN|DK1","2144.00","2122.94"
"03/07/2021 08:00:00 - 03/07/2021 09:00:00","BZN|DK1","2305.00","2294.51"
"03/07/2021 09:00:00 - 03/07/2021 10:00:00","BZN|DK1","2420.00","2393.44"
"03/07/2021 10:00:00 - 03/07/2021 11:00:00","BZN|DK1","2467.00","2447.75"
"03/07/2021 11:00:00 - 03/07/2021 12:00:00","BZN|DK1","2459.00","2446.19"
"03/07/2021 12:00:00 - 03/07/2021 13:00:00","BZN|DK1","2430.00","2425.35"
"03/07/2021 13:00:00 - 03/07/2021 14:00:00","BZN|DK1","2394.00","2391.24"
"03/07/2021 14:00:00 - 03/07/2021 15:00:00","BZN|DK1","2354.00","2352.49"
"03/07/2021 15:00:00 - 03/07/2021 16:00:00","BZN|DK1","2319.00","2333.64"
"03/07/2021 16:00:00 - 03/07/2021 17:00:00","BZN|DK1","2359.00","2378.77"
"03/07/2021 17:00:00 - 03/07/2021 18:00:00","BZN|DK1","2470.00","2482.28"
"03/07/2021 18:00:00 - 03/07/2021 19:00:00","BZN|DK1","2398.00","2357.86"
"03/07/2021 19:00:00 - 03/07/2021 20:00:00","BZN|DK1","2228.00","2243.14"
"03/07/2021 20:00:00 - 03/07/2021 21:00:00","BZN|DK1","2133.00","2206.78"
"03/07/2021 21:00:00 - 03/07/2021 22:00:00","BZN|DK1","2104.00","2155.61"
"03/07/2021 22:00:00 - 03/07/2021 23:00:00","BZN|DK1","2028.00","2105.79"
"03/07/2021 23:00:00 - 04/07/2021 00:00:00","BZN|DK1","1925.00","1969.35"
"04/07/2021 00:00:00 - 04/07/2021 01:00:00","BZN|DK1","1889.00","1947.29"
"04/07/2021 01:00:00 - 04/07/2021 02:00:00","BZN|DK1","1817.00","1896.54"
"04/07/2021 02:00:00 - 04/07/2021 03:00:00","BZN|DK1","1764.00","1831.24"
"04/07/2021 03:00:00 - 04/07/2021 04:00:00","BZN|DK1","1721.00","1803.07"
"04/07/2021 04:00:00 - 04/07/2021 05:00:00","BZN|DK1","1759.00","1820.16"
"04/07/2021 05:00:00 - 04/07/2021 06:00:00","BZN|DK1","1812.00","1802.65"
"04/07/2021 06:00:00 - 04/07/2021 07:00:00","BZN|DK1","1864.00","1852.33"
"04/07/2021 07:00:00 - 04/07/2021 08:00:00","BZN|DK1","2005.00","2004.87"
"04/07/2021 08:00:00 - 04/07/2021 09:00:00","BZN|DK1","2208.00","2190.39"
"04/07/2021 09:00:00 - 04/07/2021 10:00:00","BZN|DK1","2325.00","2303.14"
"04/07/2021 10:00:00 - 04/07/2021 11:00:00","BZN|DK1","2342.00","2202.15"
"04/07/2021 11:00:00 - 04/07/2021 12:00:00","BZN|DK1","2184.00","2164.38"
"04/07/2021 12:00:00 - 04/07/2021 13:00:00","BZN|DK1","2197.00","2163.37"
"04/07/2021 13:00:00 - 04/07/2021 14:00:00","BZN|DK1","2177.00","2321.09"
"04/07/2021 14:00:00 - 04/07/2021 15:00:00","BZN|DK1","2289.00","2355.06"
"04/07/2021 15:00:00 - 04/07/2021 16:00:00","BZN|DK1","2309.00","2324.03"
"04/07/2021 16:00:00 - 04/07/2021 17:00:00","BZN|DK1","2362.00","2384.19"
"04/07/2021 17:00:00 - 04/07/2021 18:00:00","BZN|DK1","2493.00","2512.00"
"04/07/2021 18:00:00 - 04/07/2021 19:00:00","BZN|DK1","2467.00","2513.69"
"04/07/2021 19:00:00 - 04/07/2021 20:00:00","BZN|DK1","2375.00","2408.98"
"04/07/2021 20:00:00 - 04/07/2021 21:00:00","BZN|DK1","2224.00","2318.08"
"04/07/2021 21:00:00 - 04/07/2021 22:00:00","BZN|DK1","2107.00","2236.12"
"04/07/2021 22:00:00 - 04/07/2021 23:00:00","BZN|DK1","2038.00","2201.16"
"04/07/2021 23:00:00 - 05/07/2021 00:00:00","BZN|DK1","1975.00","2129.09"
"05/07/2021 00:00:00 - 05/07/2021 01:00:00","BZN|DK1","2071.00","2020.56"
"05/07/2021 01:00:00 - 05/07/2021 02:00:00","BZN|DK1","1974.00","1978.26"
"05/07/2021 02:00:00 - 05/07/2021 03:00:00","BZN|DK1","1958.00","1923.37"
"05/07/2021 03:00:00 - 05/07/2021 04:00:00","BZN|DK1","1989.00","1901.29"
"05/07/2021 04:00:00 - 05/07/2021 05:00:00","BZN|DK1","1948.00","1921.68"
"05/07/2021 05:00:00 - 05/07/2021 06:00:00","BZN|DK1","2018.00","2010.20"
"05/07/2021 06:00:00 - 05/07/2021 07:00:00","BZN|DK1","2320.00","2298.61"
"05/07/2021 07:00:00 - 05/07/2021 08:00:00","BZN|DK1","2690.00","2626.43"
"05/07/2021 08:00:00 - 05/07/2021 09:00:00","BZN|DK1","2840.00","2820.01"
"05/07/2021 09:00:00 - 05/07/2021 10:00:00","BZN|DK1","2923.00","2914.73"
"05/07/2021 10:00:00 - 05/07/2021 11:00:00","BZN|DK1","3005.00","2995.57"
"05/07/2021 11:00:00 - 05/07/2021 12:00:00","BZN|DK1","3005.00","3008.51"
"05/07/2021 12:00:00 - 05/07/2021 13:00:00","BZN|DK1","2972.00","2986.12"
"05/07/2021 13:00:00 - 05/07/2021 14:00:00","BZN|DK1","2992.00","3007.78"
"05/07/2021 14:00:00 - 05/07/2021 15:00:00","BZN|DK1","2934.00","2958.36"
"05/07/2021 15:00:00 - 05/07/2021 16:00:00","BZN|DK1","2845.00","2851.77"
"05/07/2021 16:00:00 - 05/07/2021 17:00:00","BZN|DK1","2784.00","2796.58"
"05/07/2021 17:00:00 - 05/07/2021 18:00:00","BZN|DK1","2899.00","2919.94"
"05/07/2021 18:00:00 - 05/07/2021 19:00:00","BZN|DK1","2832.00","2853.13"
"05/07/2021 19:00:00 - 05/07/2021 20:00:00","BZN|DK1","2673.00","2675.93"
"05/07/2021 20:00:00 - 05/07/2021 21:00:00","BZN|DK1","2532.00","2545.75"
"05/07/2021 21:00:00 - 05/07/2021 22:00:00","BZN|DK1","2385.00","2450.00"
"05/07/2021 22:00:00 - 05/07/2021 23:00:00","BZN|DK1","2254.00","2351.54"
"05/07/2021 23:00:00 - 06/07/2021 00:00:00","BZN|DK1","2118.00","2228.45"
"06/07/2021 00:00:00 - 06/07/2021 01:00:00","BZN|DK1","2103.00","2089.26"
"06/07/2021 01:00:00 - 06/07/2021 02:00:00","BZN|DK1","1995.00","2003.86"
"06/07/2021 02:00:00 - 06/07/2021 03:00:00","BZN|DK1","1949.00","1969.16"
"06/07/2021 03:00:00 - 06/07/2021 04:00:00","BZN|DK1","1955.00","1960.15"
"06/07/2021 04:00:00 - 06/07/2021 05:00:00","BZN|DK1","1971.00","1966.14"
"06/07/2021 05:00:00 - 06/07/2021 06:00:00","BZN|DK1","2064.00","2119.44"
"06/07/2021 06:00:00 - 06/07/2021 07:00:00","BZN|DK1","2345.00","2376.53"
"06/07/2021 07:00:00 - 06/07/2021 08:00:00","BZN|DK1","2737.00","2779.52"
"06/07/2021 08:00:00 - 06/07/2021 09:00:00","BZN|DK1","2923.00","2893.20"
"06/07/2021 09:00:00 - 06/07/2021 10:00:00","BZN|DK1","2945.00","2943.12"
"06/07/2021 10:00:00 - 06/07/2021 11:00:00","BZN|DK1","3046.00","3074.33"
"06/07/2021 11:00:00 - 06/07/2021 12:00:00","BZN|DK1","3119.00","3212.97"
"06/07/2021 12:00:00 - 06/07/2021 13:00:00","BZN|DK1","3151.00","3164.63"
"06/07/2021 13:00:00 - 06/07/2021 14:00:00","BZN|DK1","3149.00","3111.20"
"06/07/2021 14:00:00 - 06/07/2021 15:00:00","BZN|DK1","3042.00","3062.32"
"06/07/2021 15:00:00 - 06/07/2021 16:00:00","BZN|DK1","2897.00","2970.96"
"06/07/2021 16:00:00 - 06/07/2021 17:00:00","BZN|DK1","2903.00","2964.93"
"06/07/2021 17:00:00 - 06/07/2021 18:00:00","BZN|DK1","2976.00","2992.80"
"06/07/2021 18:00:00 - 06/07/2021 19:00:00","BZN|DK1","2862.00","2830.10"
"06/07/2021 19:00:00 - 06/07/2021 20:00:00","BZN|DK1","2697.00","2660.39"
"06/07/2021 20:00:00 - 06/07/2021 21:00:00","BZN|DK1","2598.00","2584.85"
"06/07/2021 21:00:00 - 06/07/2021 22:00:00","BZN|DK1","2536.00","2470.59"
"06/07/2021 22:00:00 - 06/07/2021 23:00:00","BZN|DK1","2498.00","2413.27"
"06/07/2021 23:00:00 - 07/07/2021 00:00:00","BZN|DK1","2411.00","2361.02"
"07/07/2021 00:00:00 - 07/07/2021 01:00:00","BZN|DK1","2236.00","2254.58"
"07/07/2021 01:00:00 - 07/07/2021 02:00:00","BZN|DK1","2147.00","2169.56"
"07/07/2021 02:00:00 - 07/07/2021 03:00:00","BZN|DK1","2114.00","2152.69"
"07/07/2021 03:00:00 - 07/07/2021 04:00:00","BZN|DK1","2137.00","2135.43"
"07/07/2021 04:00:00 - 07/07/2021 05:00:00","BZN|DK1","2153.00","2128.09"
"07/07/2021 05:00:00 - 07/07/2021 06:00:00","BZN|DK1","2125.00","2112.01"
"07/07/2021 06:00:00 - 07/07/2021 07:00:00","BZN|DK1","2339.00","2444.28"
"07/07/2021 07:00:00 - 07/07/2021 08:00:00","BZN|DK1","2691.00","2689.62"
"07/07/2021 08:00:00 - 07/07/2021 09:00:00","BZN|DK1","2891.00","2916.39"
"07/07/2021 09:00:00 - 07/07/2021 10:00:00","BZN|DK1","2974.00","2968.73"
"07/07/2021 10:00:00 - 07/07/2021 11:00:00","BZN|DK1","3048.00","3030.87"
"07/07/2021 11:00:00 - 07/07/2021 12:00:00","BZN|DK1","3029.00","3032.97"
"07/07/2021 12:00:00 - 07/07/2021 13:00:00","BZN|DK1","3012.00","3010.37"
"07/07/2021 13:00:00 - 07/07/2021 14:00:00","BZN|DK1","3014.00","3007.37"
"07/07/2021 14:00:00 - 07/07/2021 15:00:00","BZN|DK1","3006.00","3045.85"
"07/07/2021 15:00:00 - 07/07/2021 16:00:00","BZN|DK1","2883.00","2844.68"
"07/07/2021 16:00:00 - 07/07/2021 17:00:00","BZN|DK1","2809.00","2832.65"
"07/07/2021 17:00:00 - 07/07/2021 18:00:00","BZN|DK1","2888.00","2886.13"
"07/07/2021 18:00:00 - 07/07/2021 19:00:00","BZN|DK1","2711.00","2758.21"
"07/07/2021 19:00:00 - 07/07/2021 20:00:00","BZN|DK1","2741.00","2697.14"
"07/07/2021 20:00:00 - 07/07/2021 21:00:00","BZN|DK1","2612.00","2550.72"
"07/07/2021 21:00:00 - 07/07/2021 22:00:00","BZN|DK1","2575.00","2359.03"
"07/07/2021 22:00:00 - 07/07/2021 23:00:00","BZN|DK1","2580.00","2294.95"
"07/07/2021 23:00:00 - 08/07/2021 00:00:00","BZN|DK1","2491.00","2202.84"
"08/07/2021 00:00:00 - 08/07/2021 01:00:00","BZN|DK1","2107.00","2103.04"
"08/07/2021 01:00:00 - 08/07/2021 02:00:00","BZN|DK1","2003.00","2014.33"
"08/07/2021 02:00:00 - 08/07/2021 03:00:00","BZN|DK1","1967.00","1963.10"
"08/07/2021 03:00:00 - 08/07/2021 04:00:00","BZN|DK1","1975.00","1963.86"
"08/07/2021 04:00:00 - 08/07/2021 05:00:00","BZN|DK1","2004.00","1982.66"
"08/07/2021 05:00:00 - 08/07/2021 06:00:00","BZN|DK1","2075.00","2060.50"
"08/07/2021 06:00:00 - 08/07/2021 07:00:00","BZN|DK1","2271.00","2316.25"
"08/07/2021 07:00:00 - 08/07/2021 08:00:00","BZN|DK1","2611.00","2697.54"
"08/07/2021 08:00:00 - 08/07/2021 09:00:00","BZN|DK1","2862.00","2852.36"
"08/07/2021 09:00:00 - 08/07/2021 10:00:00","BZN|DK1","2908.00","2894.83"
"08/07/2021 10:00:00 - 08/07/2021 11:00:00","BZN|DK1","2994.00","2999.65"
"08/07/2021 11:00:00 - 08/07/2021 12:00:00","BZN|DK1","2995.00","2966.38"
"08/07/2021 12:00:00 - 08/07/2021 13:00:00","BZN|DK1","2928.00","2919.93"
"08/07/2021 13:00:00 - 08/07/2021 14:00:00","BZN|DK1","2945.00","2973.03"
"08/07/2021 14:00:00 - 08/07/2021 15:00:00","BZN|DK1","2922.00","2897.45"
"08/07/2021 15:00:00 - 08/07/2021 16:00:00","BZN|DK1","2789.00","2783.57"
"08/07/2021 16:00:00 - 08/07/2021 17:00:00","BZN|DK1","2705.00","2734.70"
"08/07/2021 17:00:00 - 08/07/2021 18:00:00","BZN|DK1","2775.00","2805.89"
"08/07/2021 18:00:00 - 08/07/2021 19:00:00","BZN|DK1","2715.00","2771.59"
"08/07/2021 19:00:00 - 08/07/2021 20:00:00","BZN|DK1","2597.00","2624.53"
"08/07/2021 20:00:00 - 08/07/2021 21:00:00","BZN|DK1","2507.00","2554.58"
"08/07/2021 21:00:00 - 08/07/2021 22:00:00","BZN|DK1","2431.00","2475.27"
"08/07/2021 22:00:00 - 08/07/2021 23:00:00","BZN|DK1","2402.00","2399.62"
"08/07/2021 23:00:00 - 09/07/2021 00:00:00","BZN|DK1","2321.00","2276.88"
"09/07/2021 00:00:00 - 09/07/2021 01:00:00","BZN|DK1","2152.00","2128.95"
"09/07/2021 01:00:00 - 09/07/2021 02:00:00","BZN|DK1","2020.00","2037.61"
"09/07/2021 02:00:00 - 09/07/2021 03:00:00","BZN|DK1","1961.00","2008.44"
"09/07/2021 03:00:00 - 09/07/2021 04:00:00","BZN|DK1","1956.00","1951.93"
"09/07/2021 04:00:00 - 09/07/2021 05:00:00","BZN|DK1","1980.00","1968.20"
"09/07/2021 05:00:00 - 09/07/2021 06:00:00","BZN|DK1","2067.00","2039.17"
"09/07/2021 06:00:00 - 09/07/2021 07:00:00","BZN|DK1","2286.00","2305.75"
"09/07/2021 07:00:00 - 09/07/2021 08:00:00","BZN|DK1","2551.00","2626.14"
"09/07/2021 08:00:00 - 09/07/2021 09:00:00","BZN|DK1","2786.00","2814.44"
"09/07/2021 09:00:00 - 09/07/2021 10:00:00","BZN|DK1","2903.00","2881.50"
"09/07/2021 10:00:00 - 09/07/2021 11:00:00","BZN|DK1","2952.00","2961.42"
"09/07/2021 11:00:00 - 09/07/2021 12:00:00","BZN|DK1","2956.00","2962.70"
"09/07/2021 12:00:00 - 09/07/2021 13:00:00","BZN|DK1","2867.00","2868.43"
"09/07/2021 13:00:00 - 09/07/2021 14:00:00","BZN|DK1","2796.00","2768.31"
"09/07/2021 14:00:00 - 09/07/2021 15:00:00","BZN|DK1","2699.00","2683.45"
"09/07/2021 15:00:00 - 09/07/2021 16:00:00","BZN|DK1","2581.00","2618.01"
"09/07/2021 16:00:00 - 09/07/2021 17:00:00","BZN|DK1","2570.00","2606.67"
"09/07/2021 17:00:00 - 09/07/2021 18:00:00","BZN|DK1","2626.00","2674.26"
"09/07/2021 18:00:00 - 09/07/2021 19:00:00","BZN|DK1","2555.00","2608.49"
"09/07/2021 19:00:00 - 09/07/2021 20:00:00","BZN|DK1","2423.00","2457.10"
"09/07/2021 20:00:00 - 09/07/2021 21:00:00","BZN|DK1","2334.00","2320.26"
"09/07/2021 21:00:00 - 09/07/2021 22:00:00","BZN|DK1","2227.00","2222.49"
"09/07/2021 22:00:00 - 09/07/2021 23:00:00","BZN|DK1","2160.00","2138.13"
"09/07/2021 23:00:00 - 10/07/2021 00:00:00","BZN|DK1","2056.00","2022.86"
