"MTU (CET/CEST)","Area","Sequence","Day-ahead (EUR/MWh)","Energy Price (EUR/MWh)"
"24/06/2021 00:00:00 - 24/06/2021 01:00:00","BZN|DK1","Without sequence","80.89",""
"24/06/2021 01:00:00 - 24/06/2021 02:00:00","BZN|DK1","Without sequence","79.29",""
"24/06/2021 02:00:00 - 24/06/2021 03:00:00","BZN|DK1","Without sequence","76.19",""
"24/06/2021 03:00:00 - 24/06/2021 04:00:00","BZN|DK1","Without sequence","73.31",""
"24/06/2021 04:00:00 - 24/06/2021 05:00:00","BZN|DK1","Without sequence","75.44",""
"24/06/2021 05:00:00 - 24/06/2021 06:00:00","BZN|DK1","Without sequence","78.76",""
"24/06/2021 06:00:00 - 24/06/2021 07:00:00","BZN|DK1","Without sequence","91.47",""
"24/06/2021 07:00:00 - 24/06/2021 08:00:00","BZN|DK1","Without sequence","104.23",""
"24/06/2021 08:00:00 - 24/06/2021 09:00:00","BZN|DK1","Without sequence","119.81",""
"24/06/2021 09:00:00 - 24/06/2021 10:00:00","BZN|DK1","Without sequence","115.97",""
"24/06/2021 10:00:00 - 24/06/2021 11:00:00","BZN|DK1","Without sequence","99.99",""
"24/06/2021 11:00:00 - 24/06/2021 12:00:00","BZN|DK1","Without sequence","95.0",""
"24/06/2021 12:00:00 - 24/06/2021 13:00:00","BZN|DK1","Without sequence","90.16",""
"24/06/2021 13:00:00 - 24/06/2021 14:00:00","BZN|DK1","Without sequence","88.05",""
"24/06/2021 14:00:00 - 24/06/2021 15:00:00","BZN|DK1","Without sequence","85.74",""
"24/06/2021 15:00:00 - 24/06/2021 16:00:00","BZN|DK1","Without sequence","84.96",""
"24/06/2021 16:00:00 - 24/06/2021 17:00:00","BZN|DK1","Without sequence","87.75",""
"24/06/2021 17:00:00 - 24/06/2021 18:00:00","BZN|DK1","Without sequence","95.94",""
"24/06/2021 18:00:00 - 24/06/2021 19:00:00","BZN|DK1","Without sequence","108.39",""
"24/06/2021 19:00:00 - 24/06/2021 20:00:00","BZN|DK1","Without sequence","129.54",""
"24/06/2021 20:00:00 - 24/06/2021 21:00:00","BZN|DK1","Without sequence","124.37",""
"24/06/2021 21:00:00 - 24/06/2021 22:00:00","BZN|DK1","Without sequence","107.37",""
"24/06/2021 22:00:00 - 24/06/2021 23:00:00","BZN|DK1","Without sequence","94.32",""
"24/06/2021 23:00:00 - 25/06/2021 00:00:00","BZN|DK1","Without sequence","88.91",""
"25/06/2021 00:00:00 - 25/06/2021 01:00:00","BZN|DK1","Without sequence","84.63",""
"25/06/2021 01:00:00 - 25/06/2021 02:00:00","BZN|DK1","Without sequence","79.62",""
"25/06/2021 02:00:00 - 25/06/2021 03:00:00","BZN|DK1","Without sequence","76.99",""
"25/06/2021 03:00:00 - 25/06/2021 04:00:00","BZN|DK1","Without sequence","75.44",""
"25/06/2021 04:00:00 - 25/06/2021 05:00:00","BZN|DK1","Without sequence","75.77",""
"25/06/2021 05:00:00 - 25/06/2021 06:00:00","BZN|DK1","Without sequence","78.3",""
"25/06/2021 06:00:00 - 25/06/2021 07:00:00","BZN|DK1","Without sequence","89.8",""
"25/06/2021 07:00:00 - 25/06/2021 08:00:00","BZN|DK1","Without sequence","100.54",""
"25/06/2021 08:00:00 - 25/06/2021 09:00:00","BZN|DK1","Without sequence","105.51",""
"25/06/2021 09:00:00 - 25/06/2021 10:00:00","BZN|DK1","Without sequence","95.02",""
"25/06/2021 10:00:00 - 25/06/2021 11:00:00","BZN|DK1","Without sequence","93.07",""
"25/06/2021 11:00:00 - 25/06/2021 12:00:00","BZN|DK1","Without sequence","89.06",""
"25/06/2021 12:00:00 - 25/06/2021 13:00:00","BZN|DK1","Without sequence","86.45",""
"25/06/2021 13:00:00 - 25/06/2021 14:00:00","BZN|DK1","Without sequence","80.07",""
"25/06/2021 14:00:00 - 25/06/2021 15:00:00","BZN|DK1","Without sequence","79.26",""
"25/06/2021 15:00:00 - 25/06/2021 16:00:00","BZN|DK1","Without sequence","78.96",""
"25/06/2021 16:00:00 - 25/06/2021 17:00:00","BZN|DK1","Without sequence","79.83",""
"25/06/2021 17:00:00 - 25/06/2021 18:00:00","BZN|DK1","Without sequence","93.27",""
"25/06/2021 18:00:00 - 25/06/2021 19:00:00","BZN|DK1","Without sequence","107.96",""
"25/06/2021 19:00:00 - 25/06/2021 20:00:00","BZN|DK1","Without sequence","105.99",""
"25/06/2021 20:00:00 - 25/06/2021 21:00:00","BZN|DK1","Without sequence","109.08",""
"25/06/2021 21:00:00 - 25/06/2021 22:00:00","BZN|DK1","Without sequence","100.72",""
"25/06/2021 22:00:00 - 25/06/2021 23:00:00","BZN|DK1","Without sequence","98.38",""
"25/06/2021 23:00:00 - 26/06/2021 00:00:00","BZN|DK1","Without sequence","89.71",""
"26/06/2021 00:00:00 - 26/06/2021 01:00:00","BZN|DK1","Without sequence","88.94",""
"26/06/2021 01:00:00 - 26/06/2021 02:00:00","BZN|DK1","Without sequence","84.33",""
"26/06/2021 02:00:00 - 26/06/2021 03:00:00","BZN|DK1","Without sequence","84.3",""
"26/06/2021 03:00:00 - 26/06/2021 04:00:00","BZN|DK1","Without sequence","81.19",""
"26/06/2021 04:00:00 - 26/06/2021 05:00:00","BZN|DK1","Without sequence","75.48",""
"26/06/2021 05:00:00 - 26/06/2021 06:00:00","BZN|DK1","Without sequence","74.03",""
"26/06/2021 06:00:00 - 26/06/2021 07:00:00","BZN|DK1","Without sequence","82.6",""
"26/06/2021 07:00:00 - 26/06/2021 08:00:00","BZN|DK1","Without sequence","81.54",""
"26/06/2021 08:00:00 - 26/06/2021 09:00:00","BZN|DK1","Without sequence","82.8",""
"26/06/2021 09:00:00 - 26/06/2021 10:00:00","BZN|DK1","Without sequence","81.52",""
"26/06/2021 10:00:00 - 26/06/2021 11:00:00","BZN|DK1","Without sequence","75.24",""
"26/06/2021 11:00:00 - 26/06/2021 12:00:00","BZN|DK1","Without sequence","73.37",""
"26/06/2021 12:00:00 - 26/06/2021 13:00:00","BZN|DK1","Without sequence","71.17",""
"26/06/2021 13:00:00 - 26/06/2021 14:00:00","BZN|DK1","Without sequence","68.97",""
"26/06/2021 14:00:00 - 26/06/2021 15:00:00","BZN|DK1","Without sequence","65.74",""
"26/06/2021 15:00:00 - 26/06/2021 16:00:00","BZN|DK1","Without sequence","64.87",""
"26/06/2021 16:00:00 - 26/06/2021 17:00:00","BZN|DK1","Without sequence","66.1",""
"26/06/2021 17:00:00 - 26/06/2021 18:00:00","BZN|DK1","Without sequence","69.74",""
"26/06/2021 18:00:00 - 26/06/2021 19:00:00","BZN|DK1","Without sequence","83.78",""
"26/06/2021 19:00:00 - 26/06/2021 20:00:00","BZN|DK1","Without sequence","94.24",""
"26/06/2021 20:00:00 - 26/06/2021 21:00:00","BZN|DK1","Without sequence","95.95",""
"26/06/2021 21:00:00 - 26/06/2021 22:00:00","BZN|DK1","Without sequence","95.29",""
"26/06/2021 22:00:00 - 26/06/2021 23:00:00","BZN|DK1","Without sequence","91.03",""
"26/06/2021 23:00:00 - 27/06/2021 00:00:00","BZN|DK1","Without sequence","84.78",""
"27/06/2021 00:00:00 - 27/06/2021 01:00:00","BZN|DK1","Without sequence","76.89",""
"27/06/2021 01:00:00 - 27/06/2021 02:00:00","BZN|DK1","Without sequence","71.0",""
"27/06/2021 02:00:00 - 27/06/2021 03:00:00","BZN|DK1","Without sequence","68.05",""
"27/06/2021 03:00:00 - 27/06/2021 04:00:00","BZN|DK1","Without sequence","68.18",""
"27/06/2021 04:00:00 - 27/06/2021 05:00:00","BZN|DK1","Without sequence","68.16",""
"27/06/2021 05:00:00 - 27/06/2021 06:00:00","BZN|DK1","Without sequence","65.92",""
"27/06/2021 06:00:00 - 27/06/2021 07:00:00","BZN|DK1","Without sequence","66.07",""
"27/06/2021 07:00:00 - 27/06/2021 08:00:00","BZN|DK1","Without sequence","65.03",""
"27/06/2021 08:00:00 - 27/06/2021 09:00:00","BZN|DK1","Without sequence","62.29",""
"27/06/2021 09:00:00 - 27/06/2021 10:00:00","BZN|DK1","Without sequence","59.61",""
"27/06/2021 10:00:00 - 27/06/2021 11:00:00","BZN|DK1","Without sequence","52.89",""
"27/06/2021 11:00:00 - 27/06/2021 12:00:00","BZN|DK1","Without sequence","52.96",""
"27/06/2021 12:00:00 - 27/06/2021 13:00:00","BZN|DK1","Without sequence","49.58",""
"27/06/2021 13:00:00 - 27/06/2021 14:00:00","BZN|DK1","Without sequence","31.51",""
"27/06/2021 14:00:00 - 27/06/2021 15:00:00","BZN|DK1","Without sequence","21.73",""
"27/06/2021 15:00:00 - 27/06/2021 16:00:00","BZN|DK1","Without sequence","27.18",""
"27/06/2021 16:00:00 - 27/06/2021 17:00:00","BZN|DK1","Without sequence","45.05",""
"27/06/2021 17:00:00 - 27/06/2021 18:00:00","BZN|DK1","Without sequence","67.03",""
"27/06/2021 18:00:00 - 27/06/2021 19:00:00","BZN|DK1","Without sequence","80.55",""
"27/06/2021 19:00:00 - 27/06/2021 20:00:00","BZN|DK1","Without sequence","90.6",""
"27/06/2021 20:00:00 - 27/06/2021 21:00:00","BZN|DK1","Without sequence","95.0",""
"27/06/2021 21:00:00 - 27/06/2021 22:00:00","BZN|DK1","Without sequence","93.68",""
"27/06/2021 22:00:00 - 27/06/2021 23:00:00","BZN|DK1","Without sequence","92.91",""
"27/06/2021 23:00:00 - 28/06/2021 00:00:00","BZN|DK1","Without sequence","86.96",""
"28/06/2021 00:00:00 - 28/06/2021 01:00:00","BZN|DK1","Without sequence","81.2",""
"28/06/2021 01:00:00 - 28/06/2021 02:00:00","BZN|DK1","Without sequence","73.38",""
"28/06/2021 02:00:00 - 28/06/2021 03:00:00","BZN|DK1","Without sequence","70.2",""
"28/06/2021 03:00:00 - 28/06/2021 04:00:00","BZN|DK1","Without sequence","68.92",""
"28/06/2021 04:00:00 - 28/06/2021 05:00:00","BZN|DK1","Without sequence","69.15",""
"28/06/2021 05:00:00 - 28/06/2021 06:00:00","BZN|DK1","Without sequence","74.0",""
"28/06/2021 06:00:00 - 28/06/2021 07:00:00","BZN|DK1","Without sequence","94.29",""
"28/06/2021 07:00:00 - 28/06/2021 08:00:00","BZN|DK1","Without sequence","103.18",""
"28/06/2021 08:00:00 - 28/06/2021 09:00:00","BZN|DK1","Without sequence","98.49",""
"28/06/2021 09:00:00 - 28/06/2021 10:00:00","BZN|DK1","Without sequence","94.24",""
"28/06/2021 10:00:00 - 28/06/2021 11:00:00","BZN|DK1","Without sequence","89.7",""
"28/06/2021 11:00:00 - 28/06/2021 12:00:00","BZN|DK1","Without sequence","86.95",""
"28/06/2021 12:00:00 - 28/06/2021 13:00:00","BZN|DK1","Without sequence","86.74",""
"28/06/2021 13:00:00 - 28/06/2021 14:00:00","BZN|DK1","Without sequence","78.47",""
"28/06/2021 14:00:00 - 28/06/2021 15:00:00","BZN|DK1","Without sequence","76.4",""
"28/06/2021 15:00:00 - 28/06/2021 16:00:00","BZN|DK1","Without sequence","81.2",""
"28/06/2021 16:00:00 - 28/06/2021 17:00:00","BZN|DK1","Without sequence","84.96",""
"28/06/2021 17:00:00 - 28/06/2021 18:00:00","BZN|DK1","Without sequence","90.45",""
"28/06/2021 18:00:00 - 28/06/2021 19:00:00","BZN|DK1","Without sequence","99.62",""
"28/06/2021 19:00:00 - 28/06/2021 20:00:00","BZN|DK1","Without sequence","123.96",""
"28/06/2021 20:00:00 - 28/06/2021 21:00:00","BZN|DK1","Without sequence","117.96",""
"28/06/2021 21:00:00 - 28/06/2021 22:00:00","BZN|DK1","Without sequence","98.98",""
"28/06/2021 22:00:00 - 28/06/2021 23:00:00","BZN|DK1","Without sequence","97.49",""
"28/06/2021 23:00:00 - 29/06/2021 00:00:00","BZN|DK1","Without sequence","89.59",""
"29/06/2021 00:00:00 - 29/06/2021 01:00:00","BZN|DK1","Without sequence","81.03",""
"29/06/2021 01:00:00 - 29/06/2021 02:00:00","BZN|DK1","Without sequence","76.33",""
"29/06/2021 02:00:00 - 29/06/2021 03:00:00","BZN|DK1","Without sequence","74.98",""
"29/06/2021 03:00:00 - 29/06/2021 04:00:00","BZN|DK1","Without sequence","73.45",""
"29/06/2021 04:00:00 - 29/06/2021 05:00:00","BZN|DK1","Without sequence","74.52",""
"29/06/2021 05:00:00 - 29/06/2021 06:00:00","BZN|DK1","Without sequence","78.46",""
"29/06/2021 06:00:00 - 29/06/2021 07:00:00","BZN|DK1","Without sequence","93.79",""
"29/06/2021 07:00:00 - 29/06/2021 08:00:00","BZN|DK1","Without sequence","103.48",""
"29/06/2021 08:00:00 - 29/06/2021 09:00:00","BZN|DK1","Without sequence","111.03",""
"29/06/2021 09:00:00 - 29/06/2021 10:00:00","BZN|DK1","Without sequence","104.04",""
"29/06/2021 10:00:00 - 29/06/2021 11:00:00","BZN|DK1","Without sequence","99.14",""
"29/06/2021 11:00:00 - 29/06/2021 12:00:00","BZN|DK1","Without sequence","97.62",""
"29/06/2021 12:00:00 - 29/06/2021 13:00:00","BZN|DK1","Without sequence","95.25",""
"29/06/2021 13:00:00 - 29/06/2021 14:00:00","BZN|DK1","Without sequence","92.98",""
"29/06/2021 14:00:00 - 29/06/2021 15:00:00","BZN|DK1","Without sequence","90.02",""
"29/06/2021 15:00:00 - 29/06/2021 16:00:00","BZN|DK1","Without sequence","88.39",""
"29/06/2021 16:00:00 - 29/06/2021 17:00:00","BZN|DK1","Without sequence","89.0",""
"29/06/2021 17:00:00 - 29/06/2021 18:00:00","BZN|DK1","Without sequence","97.64",""
"29/06/2021 18:00:00 - 29/06/2021 19:00:00","BZN|DK1","Without sequence","100.04",""
"29/06/2021 19:00:00 - 29/06/2021 20:00:00","BZN|DK1","Without sequence","103.4",""
"29/06/2021 20:00:00 - 29/06/2021 21:00:00","BZN|DK1","Without sequence","99.06",""
"29/06/2021 21:00:00 - 29/06/2021 22:00:00","BZN|DK1","Without sequence","96.33",""
"29/06/2021 22:00:00 - 29/06/2021 23:00:00","BZN|DK1","Without sequence","94.97",""
"29/06/2021 23:00:00 - 30/06/2021 00:00:00","BZN|DK1","Without sequence","84.59",""
"30/06/2021 00:00:00 - 30/06/2021 01:00:00","BZN|DK1","Without sequence","80.82",""
"30/06/2021 01:00:00 - 30/06/2021 02:00:00","BZN|DK1","Without sequence","79.02",""
"30/06/2021 02:00:00 - 30/06/2021 03:00:00","BZN|DK1","Without sequence","75.63",""
"30/06/2021 03:00:00 - 30/06/2021 04:00:00","BZN|DK1","Without sequence","74.13",""
"30/06/2021 04:00:00 - 30/06/2021 05:00:00","BZN|DK1","Without sequence","74.03",""
"30/06/2021 05:00:00 - 30/06/2021 06:00:00","BZN|DK1","Without sequence","78.03",""
"30/06/2021 06:00:00 - 30/06/2021 07:00:00","BZN|DK1","Without sequence","95.86",""
"30/06/2021 07:00:00 - 30/06/2021 08:00:00","BZN|DK1","Without sequence","102.15",""
"30/06/2021 08:00:00 - 30/06/2021 09:00:00","BZN|DK1","Without sequence","108.0",""
"30/06/2021 09:00:00 - 30/06/2021 10:00:00","BZN|DK1","Without sequence","106.37",""
"30/06/2021 10:00:00 - 30/06/2021 11:00:00","BZN|DK1","Without sequence","107.56",""
"30/06/2021 11:00:00 - 30/06/2021 12:00:00","BZN|DK1","Without sequence","102.23",""
"30/06/2021 12:00:00 - 30/06/2021 13:00:00","BZN|DK1","Without sequence","99.0",""
"30/06/2021 13:00:00 - 30/06/2021 14:00:00","BZN|DK1","Without sequence","96.08",""
"30/06/2021 14:00:00 - 30/06/2021 15:00:00","BZN|DK1","Without sequence","92.43",""
"30/06/2021 15:00:00 - 30/06/2021 16:00:00","BZN|DK1","Without sequence","87.29",""
"30/06/2021 16:00:00 - 30/06/2021 17:00:00","BZN|DK1","Without sequence","87.36",""
"30/06/2021 17:00:00 - 30/06/2021 18:00:00","BZN|DK1","Without sequence","94.44",""
"30/06/2021 18:00:00 - 30/06/2021 19:00:00","BZN|DK1","Without sequence","100.27",""
"30/06/2021 19:00:00 - 30/06/2021 20:00:00","BZN|DK1","Without sequence","99.97",""
"30/06/2021 20:00:00 - 30/06/2021 21:00:00","BZN|DK1","Without sequence","98.97",""
"30/06/2021 21:00:00 - 30/06/2021 22:00:00","BZN|DK1","Without sequence","97.02",""
"30/06/2021 22:00:00 - 30/06/2021 23:00:00","BZN|DK1","Without sequence","96.01",""
"30/06/2021 23:00:00 - 01/07/2021 00:00:00","BZN|DK1","Without sequence","84.36",""
"01/07/2021 00:00:00 - 01/07/2021 01:00:00","BZN|DK1","Without sequence","81.57",""
"01/07/2021 01:00:00 - 01/07/2021 02:00:00","BZN|DK1","Without sequence","75.9",""
"01/07/2021 02:00:00 - 01/07/2021 03:00:00","BZN|DK1","Without sequence","73.73",""
"01/07/2021 03:00:00 - 01/07/2021 04:00:00","BZN|DK1","Without sequence","72.01",""
"01/07/2021 04:00:00 - 01/07/2021 05:00:00","BZN|DK1","Without sequence","71.24",""
"01/07/2021 05:00:00 - 01/07/2021 06:00:00","BZN|DK1","Without sequence","73.96",""
"01/07/2021 06:00:00 - 01/07/2021 07:00:00","BZN|DK1","Without sequence","84.91",""
"01/07/2021 07:00:00 - 01/07/2021 08:00:00","BZN|DK1","Without sequence","95.95",""
"01/07/2021 08:00:00 - 01/07/2021 09:00:00","BZN|DK1","Without sequence","98.44",""
"01/07/2021 09:00:00 - 01/07/2021 10:00:00","BZN|DK1","Without sequence","96.4",""
"01/07/2021 10:00:00 - 01/07/2021 11:00:00","BZN|DK1","Without sequence","94.96",""
"01/07/2021 11:00:00 - 01/07/2021 12:00:00","BZN|DK1","Without sequence","95.92",""
"01/07/2021 12:00:00 - 01/07/2021 13:00:00","BZN|DK1","Without sequence","92.33",""
"01/07/2021 13:00:00 - 01/07/2021 14:00:00","BZN|DK1","Without sequence","90.19",""
"01/07/2021 14:00:00 - 01/07/2021 15:00:00","BZN|DK1","Without sequence","85.67",""
"01/07/2021 15:00:00 - 01/07/2021 16:00:00","BZN|DK1","Without sequence","85.0",""
"01/07/2021 16:00:00 - 01/07/2021 17:00:00","BZN|DK1","Without sequence","79.0",""
"01/07/2021 17:00:00 - 01/07/2021 18:00:00","BZN|DK1","Without sequence","94.64",""
"01/07/2021 18:00:00 - 01/07/2021 19:00:00","BZN|DK1","Without sequence","98.67",""
"01/07/2021 19:00:00 - 01/07/2021 20:00:00","BZN|DK1","Without sequence","103.77",""
"01/07/2021 20:00:00 - 01/07/2021 21:00:00","BZN|DK1","Without sequence","100.34",""
"01/07/2021 21:00:00 - 01/07/2021 22:00:00","BZN|DK1","Without sequence","99.51",""
"01/07/2021 22:00:00 - 01/07/2021 23:00:00","BZN|DK1","Without sequence","98.17",""
"01/07/2021 23:00:00 - 02/07/2021 00:00:00","BZN|DK1","Without sequence","91.99",""
"02/07/2021 00:00:00 - 02/07/2021 01:00:00","BZN|DK1","Without sequence","90.77",""
"02/07/2021 01:00:00 - 02/07/2021 02:00:00","BZN|DK1","Without sequence","85.36",""
"02/07/2021 02:00:00 - 02/07/2021 03:00:00","BZN|DK1","Without sequence","82.18",""
"02/07/2021 03:00:00 - 02/07/2021 04:00:00","BZN|DK1","Without sequence","82.35",""
"02/07/2021 04:00:00 - 02/07/2021 05:00:00","BZN|DK1","Without sequence","83.22",""
"02/07/2021 05:00:00 - 02/07/2021 06:00:00","BZN|DK1","Without sequence","86.68",""
"02/07/2021 06:00:00 - 02/07/2021 07:00:00","BZN|DK1","Without sequence","102.0",""
"02/07/2021 07:00:00 - 02/07/2021 08:00:00","BZN|DK1","Without sequence","112.0",""
"02/07/2021 08:00:00 - 02/07/2021 09:00:00","BZN|DK1","Without sequence","122.5",""
"02/07/2021 09:00:00 - 02/07/2021 10:00:00","BZN|DK1","Without sequence","107.24",""
"02/07/2021 10:00:00 - 02/07/2021 11:00:00","BZN|DK1","Without sequence","102.54",""
"02/07/2021 11:00:00 - 02/07/2021 12:00:00","BZN|DK1","Without sequence","100.0",""
"02/07/2021 12:00:00 - 02/07/2021 13:00:00","BZN|DK1","Without sequence","99.61",""
"02/07/2021 13:00:00 - 02/07/2021 14:00:00","BZN|DK1","Without sequence","89.84",""
"02/07/2021 14:00:00 - 02/07/2021 15:00:00","BZN|DK1","Without sequence","82.37",""
"02/07/2021 15:00:00 - 02/07/2021 16:00:00","BZN|DK1","Without sequence","82.53",""
"02/07/2021 16:00:00 - 02/07/2021 17:00:00","BZN|DK1","Without sequence","82.57",""
"02/07/2021 17:00:00 - 02/07/2021 18:00:00","BZN|DK1","Without sequence","94.23",""
"02/07/2021 18:00:00 - 02/07/2021 19:00:00","BZN|DK1","Without sequence","99.98",""
"02/07/2021 19:00:00 - 02/07/2021 20:00:00","BZN|DK1","Without sequence","110.0",""
"02/07/2021 20:00:00 - 02/07/2021 21:00:00","BZN|DK1","Without sequence","109.49",""
"02/07/2021 21:00:00 - 02/07/2021 22:00:00","BZN|DK1","Without sequence","105.55",""
"02/07/2021 22:00:00 - 02/07/2021 23:00:00","BZN|DK1","Without sequence","105.02",""
"02/07/2021 23:00:00 - 03/07/2021 00:00:00","BZN|DK1","Without sequence","99.98",""
"03/07/2021 00:00:00 - 03/07/2021 01:00:00","BZN|DK1","Without sequence","92.64",""
"03/07/2021 01:00:00 - 03/07/2021 02:00:00","BZN|DK1","Without sequence","84.39",""
"03/07/2021 02:00:00 - 03/07/2021 03:00:00","BZN|DK1","Without sequence","80.9",""
"03/07/2021 03:00:00 - 03/07/2021 04:00:00","BZN|DK1","Without sequence","77.57",""
"03/07/2021 04:00:00 - 03/07/2021 05:00:00","BZN|DK1","Without sequence","74.05",""
"03/07/2021 05:00:00 - 03/07/2021 06:00:00","BZN|DK1","Without sequence","74.06",""
"03/07/2021 06:00:00 - 03/07/2021 07:00:00","BZN|DK1","Without sequence","78.97",""
"03/07/2021 07:00:00 - 03/07/2021 08:00:00","BZN|DK1","Without sequence","81.45",""
"03/07/2021 08:00:00 - 03/07/2021 09:00:00","BZN|DK1","Without sequence","83.03",""
"03/07/2021 09:00:00 - 03/07/2021 10:00:00","BZN|DK1","Without sequence","79.34",""
"03/07/2021 10:00:00 - 03/07/2021 11:00:00","BZN|DK1","Without sequence","74.06",""
"03/07/2021 11:00:00 - 03/07/2021 12:00:00","BZN|DK1","Without sequence","70.0",""
"03/07/2021 12:00:00 - 03/07/2021 13:00:00","BZN|DK1","Without sequence","67.04",""
"03/07/2021 13:00:00 - 03/07/2021 14:00:00","BZN|DK1","Without sequence","65.0",""
"03/07/2021 14:00:00 - 03/07/2021 15:00:00","BZN|DK1","Without sequence","66.6",""
"03/07/2021 15:00:00 - 03/07/2021 16:00:00","BZN|DK1","Without sequence","73.0",""
"03/07/2021 16:00:00 - 03/07/2021 17:00:00","BZN|DK1","Without sequence","75.2",""
"03/07/2021 17:00:00 - 03/07/2021 18:00:00","BZN|DK1","Without sequence","85.45",""
"03/07/2021 18:00:00 - 03/07/2021 19:00:00","BZN|DK1","Without sequence","95.44",""
"03/07/2021 19:00:00 - 03/07/2021 20:00:00","BZN|DK1","Without sequence","106.96",""
"03/07/2021 20:00:00 - 03/07/2021 21:00:00","BZN|DK1","Without sequence","107.43",""
"03/07/2021 21:00:00 - 03/07/2021 22:00:00","BZN|DK1","Without sequence","106.97",""
"03/07/2021 22:00:00 - 03/07/2021 23:00:00","BZN|DK1","Without sequence","106.95",""
"03/07/2021 23:00:00 - 04/07/2021 00:00:00","BZN|DK1","Without sequence","100.0",""
"04/07/2021 00:00:00 - 04/07/2021 01:00:00","BZN|DK1","Without sequence","94.18",""
"04/07/2021 01:00:00 - 04/07/2021 02:00:00","BZN|DK1","Without sequence","86.74",""
"04/07/2021 02:00:00 - 04/07/2021 03:00:00","BZN|DK1","Without sequence","80.05",""
"04/07/2021 03:00:00 - 04/07/2021 04:00:00","BZN|DK1","Without sequence","75.61",""
"04/07/2021 04:00:00 - 04/07/2021 05:00:00","BZN|DK1","Without sequence","75.03",""
"04/07/2021 05:00:00 - 04/07/2021 06:00:00","BZN|DK1","Without sequence","73.99",""
"04/07/2021 06:00:00 - 04/07/2021 07:00:00","BZN|DK1","Without sequence","74.5",""
"04/07/2021 07:00:00 - 04/07/2021 08:00:00","BZN|DK1","Without sequence","75.42",""
"04/07/2021 08:00:00 - 04/07/2021 09:00:00","BZN|DK1","Without sequence","78.68",""
"04/07/2021 09:00:00 - 04/07/2021 10:00:00","BZN|DK1","Without sequence","77.08",""
"04/07/2021 10:00:00 - 04/07/2021 11:00:00","BZN|DK1","Without sequence","75.24",""
"04/07/2021 11:00:00 - 04/07/2021 12:00:00","BZN|DK1","Without sequence","78.03",""
"04/07/2021 12:00:00 - 04/07/2021 13:00:00","BZN|DK1","Without sequence","78.02",""
